#Table1
z,zErr,petroMag_g,petroMagErr_g,ra,dec,bestObjID
0.3420833,0.0001058991,18.93678,0.01273085,204.437530703401,13.910830909966,1237662529525121051
0.3099559,5.589806E-05,19.28051,0.02721143,248.238039021444,24.0553503361304,1237662641197875450
0.36427,6.575286E-05,18.61512,0.009779945,220.790718596237,35.5856028530201,1237662664282406969
0.3649043,6.392071E-05,21.87676,0.2475105,249.152527212446,18.5245158114811,1237662697579217914
0.311992,3.427862E-05,19.83038,0.05806426,242.259127441504,23.1993082205512,1237662698112614703
0.3447318,1.902822E-05,18.35194,0.007977511,247.74021099804,52.5210750318532,1237662702401159205
0.3102207,4.573524E-05,19.14078,0.01306944,326.855063190568,72.6970519183878,1237663273096118763
0.3147897,4.179441E-05,20.05764,0.03432372,359.793586463287,26.7884850134532,1237663305845309774
0.3920295,6.266683E-05,20.66717,0.04911346,325.895631610839,0.206773559886771,1237663479255532189
0.3950657,3.373838E-05,19.86322,0.02138613,118.053927764865,48.3184351282045,1237663531330306406
0.360793,5.855044E-05,19.05994,0.01073682,8.17811550036822,0.519701717952161,1237663716017897517
0.3083687,0.0001070183,22.62926,0.2435416,41.8517299189703,0.0984450848971218,1237663784215707694
0.3926004,0.000108196,21.36517,0.1336432,47.4584079689222,0.0846977325549948,1237663784218198378
0.3431361,3.253977E-05,20.07485,0.03992974,33.0661191809522,0.577643873670819,1237663784748712111
0.3113865,7.382191E-05,19.13571,0.01806664,116.961739697355,48.0747770971053,1237663916263932236
0.3080619,2.752813E-05,19.45994,0.01372377,208.941247942911,36.4503096846259,1237664293688115209
0.3297258,1.46326E-05,16.18006,0.00193522,128.899195218696,24.9944911263063,1237664668424208545
0.328767,3.881408E-05,19.51623,0.02093089,128.093255456413,24.9471332747733,1237664668960817384
0.3789931,4.120078E-05,18.41695,0.0101159,162.236910501671,34.7089232708234,1237664818206343181
0.3848881,6.137316E-05,21.02438,0.1561241,144.69602823936,31.9218100930771,1237664869214192054
0.3237937,2.663566E-05,20.57803,0.04224999,198.861938669689,34.2048363778839,1237665024910098655
0.3966255,2.444248E-05,19.29036,0.0135456,230.024563050042,-0.634309682871488,1237648703523782905
0.3246545,8.048881E-05,19.04163,0.02091208,237.752255722577,0.201601663441078,1237648704600867261
0.3788491,2.570531E-05,17.44408,0.003825144,165.240449732377,-0.884579683912703,1237648720150528062
0.3531286,5.374793E-05,19.05549,0.0111488,150.565979650562,-0.182255718896429,1237648721217847335
0.3077364,4.318617E-05,18.81816,0.01117463,138.803300718521,0.306879069558063,1237648721749541065
0.3541335,6.865593E-05,19.1128,0.01977168,14.8171038350629,15.6378141137727,1237649921113129072
0.344248,2.016705E-05,20.74396,0.1065505,161.082489936504,-1.26818072813731,1237650805882290746
0.3839948,4.812848E-05,19.51213,0.018919,144.238221937146,58.4646876491101,1237651191362355400
0.3820949,6.197037E-05,18.52423,0.01052643,129.40178882905,51.7516569064762,1237651192431378455
0.3286313,6.80946E-05,19.4412,0.02493021,208.924116150493,62.3095704643739,1237651250430017615
0.3608429,3.975208E-05,20.36822,0.0528922,124.243575918478,46.8510559042575,1237651251482919056
0.3944565,4.19696E-05,20.26114,0.0308942,236.145579470136,53.777034789771,1237651251510968585
0.3337235,4.705516E-05,21.23302,0.0836786,240.579332271098,50.8304475161576,1237651251512738105
0.3687316,3.921314E-05,20.05197,0.03340416,116.428456625812,39.5868163498623,1237651252015792468
0.3349291,1.739244E-05,19.77295,0.03724918,181.461326472567,66.4647888573773,1237651537637933192
0.3567032,4.243164E-05,19.38152,0.02430117,200.110004865195,1.80606751896049,1237651735765778569
0.3742324,2.727443E-05,19.43174,0.0184723,227.692535625732,1.30530488054147,1237651735777837319
0.3191196,7.264373E-05,18.66065,0.01136663,211.928666446385,2.4818895646654,1237651736844697608
0.3374717,2.829067E-05,17.57055,0.004196943,231.277639625532,2.40698817341029,1237651737390022681
0.3733242,7.387918E-05,19.26814,0.02234079,211.01939386593,4.61631536525323,1237651822707212426
0.3391732,7.023082E-05,19.1925,0.01625702,324.85054961412,-7.74426123332894,1237652599566762241
0.3328917,8.029478E-05,18.39478,0.01054292,355.306100179516,-10.6121149236619,1237652629096562788
0.3368315,9.319625E-05,19.34669,0.0248624,354.680857216233,-10.9554404947435,1237652899135225956
0.3356151,5.948351E-05,19.31688,0.01912263,39.0086646998414,-9.00027676047256,1237652899691233346
0.358608,2.318966E-05,18.64661,0.008971887,349.239722851488,13.5276680141736,1237652942096957698
0.377506,6.436771E-05,20.00879,0.04532892,348.678493227845,-10.5154817210224,1237653436008759550
0.3246855,2.626023E-05,18.74025,0.01084468,124.92007970786,44.6137591356962,1237653588483833921
0.3319997,5.402667E-05,20.87445,0.05749911,131.250949006148,49.7630077179569,1237653614255735108
0.3011756,5.234303E-05,19.7568,0.02507743,209.70491565506,63.9472507546294,1237654344937439491
0.3604522,2.666324E-05,20.09224,0.03411497,137.619005721562,53.002148116745,1237654383051800749
0.3941398,4.216001E-05,21.28103,0.08129667,131.897715159161,50.3481024683189,1237654383586771287
0.3549418,4.885661E-05,20.34997,0.04096596,123.888815039344,43.3314632479368,1237654391105192273
0.3649863,0.0002235009,19.01705,0.02037059,158.727402670858,4.63344599402845,1237654601567240358
0.3149581,2.430062E-05,17.58315,0.004425019,156.941002544406,5.2663672368964,1237654602640195621
0.3118205,2.385219E-05,18.40138,0.007559932,153.606810452412,3.24293120333207,1237654604249170039
0.3682479,5.877696E-05,18.97837,0.01190625,121.79588911216,39.0721713004775,1237654653635985569
0.3752328,7.259905E-05,21.0236,0.06464248,222.198045368433,3.82685272667853,1237654880203309991
0.300661,5.454453E-05,19.53992,0.02886408,156.279371461345,55.8790663812686,1237655107297411152
0.3405299,4.676821E-05,20.29292,0.03491117,125.591268926435,41.0718932951482,1237655107823403205
0.3184792,4.562666E-05,18.99667,0.01526836,145.774531479461,53.8467948636968,1237655108905271372
0.3054417,4.868741E-05,17.45354,0.004642943,226.156993473688,54.1971518820543,1237655347277004828
0.3032847,3.926902E-05,19.23176,0.01541981,242.921746759577,47.3785633065342,1237655349966799009
0.3819426,4.433941E-05,20.18866,0.03083503,249.379942550553,39.1087734304296,1237655472895164647
0.3203758,3.207825E-05,20.02363,0.02505219,220.52425743272,-2.80088016709738,1237655691402674335
0.3210577,2.325363E-05,19.41904,0.02087647,230.601880875711,-1.1440237021307,1237655693017678161
0.3454961,0.0001271974,21.30461,0.09636831,325.569425783456,1.15500288719087,1237656239008973370
0.3510128,9.581901E-05,20.57364,0.04544522,23.0237889548332,0.211916471753305,1237657071157182791
0.3560089,5.786115E-05,20.11793,0.02829384,126.727411243578,37.1786705696675,1237657118409556230
0.33846,3.091082E-05,19.38109,0.01821064,132.718367706803,41.5365370248034,1237657401880150178
0.3188308,4.865636E-05,19.06828,0.01776692,163.365955548684,52.3865096817805,1237657589780840577
0.3095766,3.177952E-05,19.95859,0.02316176,114.346282446244,26.49875568474,1237657594070434243
0.3013651,2.701596E-05,20.00618,0.04795638,181.585468828966,56.9966793529967,1237657611266556002
0.3363924,3.787226E-05,19.45965,0.01635893,115.732455310743,23.7145649824254,1237657628429713794
0.3263485,3.623117E-05,20.28716,0.03834834,167.10964840284,51.0934514941701,1237657856606404757
0.3825427,3.402458E-05,19.40665,0.01398216,187.802916861917,49.4211187586907,1237658203975450758
0.330706,3.235264E-05,21.8003,0.5580667,215.327539502128,46.5810828829149,1237658205594124481
0.3718815,7.517025E-05,19.07647,0.01563412,147.461365756501,5.61769995711498,1237658298992361643
0.3980471,0.0002545452,19.31744,0.01666691,150.361868775238,5.76841689129297,1237658298993606821
0.3417668,2.582913E-05,18.75481,0.02701314,148.901618515176,54.2497035069412,1237658303275860111
0.36713,8.128625E-05,18.47271,0.008998503,152.715859215679,5.49801534462777,1237658422476865666
0.3122818,1.93541E-05,19.69407,0.03397281,187.651685291512,64.9384201538424,1237658607147876521
0.3448746,4.085118E-05,18.77336,0.01188308,198.534120277829,54.967688104028,1237658918533333032
0.3207876,4.860423E-05,20.07195,0.05030754,254.756578026217,26.3323564622805,1237659119876768380
0.3531584,0.0001108852,21.95535,0.1692331,205.773518960185,52.1452697855898,1237659131131855420
0.3738857,0.0001144578,21.35776,0.09896142,225.858904765365,46.1108241867035,1237659131138212189
0.3461582,2.553178E-05,19.08423,0.01298277,227.911514322587,52.865133137374,1237659150997520602
0.3900605,4.01876E-05,17.96483,0.005048829,250.91140453133,31.6149240821191,1237659161743196246
0.3260636,2.832886E-05,20.2868,0.02953589,250.326469760919,34.1078645791141,1237659163352826203
0.3082259,2.495898E-05,19.36327,0.01470327,235.308091495549,49.3429397212588,1237659327097471177
0.3041256,3.448217E-05,20.47159,0.04207427,135.742510088151,36.0184992395139,1237660344469749927
0.3550101,3.126152E-05,19.80739,0.0274364,141.555514373073,39.2705247912265,1237660636526936370
0.3507189,6.927881E-05,19.357,0.05355178,134.814502656792,8.14180883794731,1237660670346002603
0.3869695,3.581371E-05,20.55348,0.09449966,131.739678063989,31.654495440101,1237660962936914545
0.3554914,5.00753E-05,19.77116,0.0362881,145.147902408587,9.63740388905332,1237661064951234643
0.3970372,3.660125E-05,21.57432,0.1447513,177.808443672788,14.9392743672884,1237661069797032780
0.3947527,7.795357E-05,19.07346,0.0148216,211.272629169014,46.148334367351,1237661150309515452
0.3985449,5.376494E-05,20.41777,0.0415089,211.049830492582,47.4840072701297,1237661151919866149
0.3171428,5.452998E-05,21.08772,0.6155779,177.547411850527,47.3104417332285,1237661357542211606
0.3367339,5.036359E-05,20.55123,0.05537387,215.181367323977,52.6031777836224,1237661385994862938
0.3111393,6.895354E-05,19.61733,0.02256428,230.404603237366,46.669008014888,1237661385999908995
0.320623,3.128148E-05,17.41401,0.00372183,237.137607667372,44.3739137752491,1237661387612749872
0.3187571,2.613538E-05,18.04103,0.005445435,186.455356951603,47.3954864164407,1237661434308788285
0.3860446,3.022803E-05,20.89373,0.05543551,215.806673360862,42.9467404176808,1237661434318029192
0.3525764,4.095757E-05,21.025,0.2535281,196.954182023521,47.1713098154171,1237661434848805224
0.3179992,7.813527E-05,19.85658,0.05148327,169.025991147065,12.4768300593938,1237661813341749455
0.3687632,6.168149E-05,19.62993,0.02495495,215.202749131217,39.7590484285347,1237661849868763255
0.3982555,5.508227E-05,18.37131,0.007729288,204.446494338248,43.2345251377585,1237661850938703886
0.3690309,3.38021E-05,19.98522,0.02662773,231.318567517877,34.4575336231567,1237661850948599919
0.3578064,4.930162E-05,18.99259,0.01198043,151.559871554815,40.1020088179719,1237661851458535426
0.3877261,0.0001081894,19.47162,0.02201399,214.257237047114,41.3610824438108,1237661851478851689
0.3435766,6.101829E-05,19.0208,0.01295006,173.214483427751,45.0799987784527,1237661852002680849
0.3430313,6.965355E-05,17.24183,0.003537209,180.950339989507,45.9975290867299,1237661852541911115
0.3815816,6.356067E-05,19.33024,0.01454905,209.718480568607,11.368898450045,1237661949728260316
0.3585021,3.537003E-05,18.73132,0.01624681,236.472210038555,7.76831552801323,1237661949739925810
0.3158145,3.781695E-05,18.36781,0.01113661,170.770487472575,12.9633474110191,1237661950785355820
0.3426681,6.275607E-05,18.55902,0.008253094,208.658740476575,12.2369294017109,1237661950801543290
0.3954999,5.172842E-05,21.34134,0.2158877,207.270621754637,49.0377455091842,1237661957222760936
0.3388374,8.444555E-05,19.58866,0.01954994,220.21532446447,45.4928358306115,1237661957226889415
0.3032055,5.235779E-05,18.4081,0.008908979,196.500038386152,51.1239726973435,1237661957756485635
0.3598746,4.122691E-05,20.38489,0.02850825,196.791144164563,51.6947974891763,1237661958293356829
0.3325897,5.859639E-05,19.51515,0.01949165,186.636636466566,43.3565456001765,1237661968504389709
0.3368445,3.788588E-05,20.42074,0.04673358,210.425834107247,5.53695204338066,1237661970122866806
0.3673428,4.758298E-05,17.81023,0.005507709,192.412770792098,41.3787679864477,1237662193455202326
0.3203008,3.87638E-05,19.45671,0.0224504,197.487038731485,40.8817514932359,1237662193456906296
0.3939602,1.228535E-05,22.30808,0.3161041,190.056300039744,40.3847285782091,1237662225679778803
0.379292,7.260057E-05,18.34641,0.007736379,215.595332959625,7.80988210792505,1237662262706503774
0.3534288,6.563629E-05,22.11673,0.1663984,220.066702644706,46.6235964017934,1237662301899784854
0.3544694,5.640818E-05,20.83678,0.08162936,205.141032528626,-0.734316572257998,1237648703512838678
0.3789732,3.652814E-05,20.14028,0.03154722,193.007255076395,1.03145747012856,1237648705655013520
0.3179209,2.748388E-05,18.84173,0.02540739,217.615268117302,-0.937453812932383,1237648720173465775
0.399194,3.460016E-05,20.3947,0.03229363,181.872349764934,-0.537323620632951,1237648720694673773
0.3064879,4.27292E-05,19.62487,0.02297767,216.931245014896,-0.0704562731153793,1237648721246880092
0.3666071,7.291495E-05,20.18501,0.03628631,193.60099348867,1.20034918243226,1237648722847269105
0.3170692,4.563683E-05,18.95462,0.01897055,182.715473833747,-3.58915188673483,1237650760244265089
0.3439949,9.297933E-05,18.97414,0.01139601,143.915205195639,-0.834469385938895,1237650795145265277
0.3049437,2.781559E-05,17.69238,0.005091785,130.627159310311,49.9673267694806,1237651249874534548
0.353688,7.726158E-05,20.5664,0.03607261,233.461109688866,54.6814510752211,1237651250973311400
0.3808811,4.806125E-05,19.42784,0.02095124,144.647802228425,59.3439639730195,1237651252027392131
0.3810742,0.0001113304,20.8946,0.06256103,153.823408251356,62.2595793797676,1237651252029751534
0.3528727,5.758043E-05,19.42689,0.02703285,130.080621525015,52.5633830145151,1237651252559675506
0.3298058,3.532534E-05,20.71745,0.05096072,201.735773272412,65.9938057302503,1237651538178343162
0.352831,8.353028E-05,20.27283,0.05276453,149.792962035528,2.12563485970316,1237651753997107402
0.3662296,0.0001065312,18.90323,0.01343487,227.345788084241,4.13986317242476,1237651823251226763
0.3604719,3.510663E-05,17.55408,0.004936783,28.35065897223,-10.0096567147335,1237652899686580241
0.3569269,2.105924E-05,16.33822,0.002480763,15.3042974940871,-9.46170706738118,1237652947995394051
0.346853,4.668623E-05,19.36884,0.02377286,356.901896531815,-10.5015791617871,1237653440840138923
0.3946191,2.297156E-05,17.47981,0.004215764,19.0960393514289,14.4946122863715,1237653651843055667
0.3857684,4.687883E-05,18.30441,0.007624923,145.178865507109,2.26594069037678,1237653665256767497
0.3449937,3.585749E-05,20.05101,0.07970798,132.529567479208,50.7385889266109,1237654383586967936
0.3426476,7.414877E-05,19.85016,0.03093968,120.226358819548,39.8530964864677,1237654391103291787
0.3555802,4.141863E-05,20.11834,0.03096406,136.635280968053,47.904814292515,1237654651494531399
0.3010145,4.692969E-05,19.39909,0.05665534,144.282166122146,54.1907320079492,1237654654182228180
0.3912944,6.983607E-05,21.50716,0.2179747,150.067240135311,-2.8939786703941,1237654870534324599
0.3423127,6.198051E-05,19.39476,0.0219771,237.708422284449,3.420938232676,1237654880746995878
0.367848,3.365113E-05,20.82943,0.1099205,245.914632741455,48.4898320388439,1237654952665350553
0.3142478,2.1102E-05,19.32997,0.01891754,243.925324389478,43.7021885726617,1237655463785463996
0.3272134,5.047022E-05,21.55141,0.1487473,226.28862271537,55.314928759634,1237655464852128202
0.3124054,5.626692E-05,19.14682,0.01785612,234.618795851219,2.11295507849578,1237655469675381063
0.3116342,5.789837E-05,20.17023,0.08198376,250.33132288199,38.9021670823413,1237655473432298048
0.3293246,5.140022E-05,19.27762,0.02351423,204.395878937402,-1.47101101483106,1237655495979958491
0.3205658,3.756968E-05,19.43301,0.05354492,231.236520994825,-1.40209111515292,1237655499213373769
0.3449093,5.597309E-05,18.55857,0.008065796,251.591463246437,39.6066300126651,1237655502421622814
0.3743285,6.844469E-05,20.48326,0.136924,337.426125144423,-0.710038972986077,1237656567586095748
0.3600267,3.237729E-05,20.36454,0.05726738,312.027822092371,0.189975546924384,1237656568648697334
0.3174822,7.031795E-05,18.59613,0.00883432,19.2687266845265,-2.61412427001078,1237657066330390675
0.3039612,6.499197E-05,19.85295,0.02200604,1.30218385421608,-0.0352387600111805,1237657190905806973
0.3092097,9.184506E-05,23.29127,0.3778851,41.2474979899356,0.701595462098387,1237657587098124996
0.3607721,3.78607E-05,19.63592,0.02142819,158.700246678652,54.1457467063173,1237657611260788933
0.329773,4.571262E-05,21.35279,0.1205033,176.520010732308,58.0180929441253,1237657612876054806
0.3539276,5.23606E-05,21.21284,0.1154726,163.947081489362,50.1744365099069,1237657628986507876
0.3937332,4.847651E-05,20.35745,0.5369341,129.868406746541,36.7385714682672,1237657629511188937
0.3500439,5.479077E-05,19.20389,0.01966124,155.000945060611,54.9114191740934,1237657772322193502
0.3273559,2.919398E-05,19.30232,0.01270862,120.794104076773,29.5427051384216,1237657774999208019
0.3882098,4.1984E-05,19.26796,0.01247314,121.618894491781,30.2203682524344,1237657774999601515
0.3988124,2.778534E-05,17.99876,0.006039178,149.913540215889,48.0774716442537,1237657858211971130
0.3805539,4.015634E-05,19.99184,0.0395107,147.741886543067,43.4980049359215,1237657874331664530
0.3327991,2.949617E-05,20.66045,0.1078534,118.603649996733,26.0111529342642,1237657878613918386
0.3905441,2.633468E-05,20.6065,0.08095234,177.044691765608,49.1088063494562,1237658203972370706
0.3920467,9.033504E-05,21.46659,0.07149951,195.969875446061,49.8256580510572,1237658205051486484
0.3887108,7.807685E-05,21.8252,0.118387,196.225050782595,50.2530506864898,1237658205588357437
0.3478443,4.928339E-05,18.53903,0.01026589,145.363031634089,6.68657178998928,1237658300602056830
0.3881544,5.955837E-05,22.18841,0.1934973,161.574543821398,58.6361096504649,1237658304353141462
0.3768609,2.791548E-05,19.41889,0.01948364,158.486938249481,5.80826684224318,1237658422479421555
0.3325926,5.487099E-05,19.6217,0.05719769,154.182176901639,45.847555271403,1237658613050048631
0.3230501,1.890396E-05,18.78163,0.01180744,196.846276604929,53.3885771131238,1237658916385521730
0.3756679,2.151745E-05,20.04178,0.07854543,208.501664991679,52.0304448611454,1237659131669446958
0.3807139,6.229293E-05,19.9213,0.03026279,119.993542892515,24.2972368468172,1237660343388143973
0.3854182,3.935038E-05,18.85158,0.01146761,127.674854730159,6.51733668756238,1237660413719216276
0.3353483,7.224536E-05,20.68317,0.05674677,131.739381217152,32.9517405231881,1237660635448803616
0.3431774,0.0001003936,18.60877,0.009900076,156.156035771196,43.6093762322011,1237660635458306076
0.3737919,8.545119E-05,22.0165,0.3400025,130.219944116999,27.932947214093,1237661086959141703
0.3153943,5.882089E-05,19.19454,0.01197216,138.141456718869,31.2676344572539,1237661382232309780
0.3283634,3.047747E-05,19.238,0.0130542,137.680495619588,32.8976490859024,1237661384379990220
0.3019598,3.056919E-05,21.10775,0.08552949,231.832049253164,45.8950215825461,1237661386000433429
0.3773051,5.777993E-05,21.40724,0.1120034,223.074375409345,49.5654818640149,1237661416068350234
0.3387351,5.147014E-05,19.47604,0.01955215,188.185018964567,57.2323083717092,1237661417132523680
0.3457455,4.531494E-05,19.13771,0.02395175,186.199159824248,46.4584102444957,1237661433234980921
0.3139374,1.830876E-05,18.39551,0.009792998,197.145595070785,47.9940321760506,1237661435922546717
0.3636672,3.342729E-05,18.3846,0.008253461,213.252222264206,40.2734808650472,1237661849868107784
0.3669919,3.575689E-05,18.81286,0.01691668,180.520618603484,44.7507723583873,1237661850931167349
0.3255555,6.957302E-05,20.97492,0.05672989,156.218464574162,40.4992066312891,1237661871857271259
0.3605758,3.886783E-05,20.17663,0.05084343,172.613342957643,42.8327458293976,1237661968499933455
0.3621236,4.086242E-05,21.03361,0.1800003,170.199106421957,42.2768808731629,1237662195595477193
0.3406475,5.120222E-05,18.96825,0.02537815,227.842630114674,30.4299906197283,1237662223546384388
0.3844199,6.916511E-05,21.28188,0.1957161,171.693443658929,40.1949498377554,1237662226210554185
0.3444029,7.36341E-05,19.11887,0.01866326,183.232999244473,40.9827775194535,1237662226214420537
0.3155325,9.673285E-05,18.31545,0.007747492,237.684130045668,5.4371992877141,1237662262716137582
0.3398968,3.017797E-05,19.64537,0.02882083,223.073203613778,34.4868168039801,1237662305119043762
0.3367872,3.805606E-05,18.26338,0.006020364,233.812474179914,29.7439768617767,1237662305123565572
0.3623064,3.840153E-05,19.60294,0.01692429,206.798310841633,40.5811134416733,1237662306723430561
0.3001772,3.147066E-05,20.95071,0.2974484,231.738349276387,35.9343904595593,1237662335714853074
0.3625657,5.072534E-05,18.32994,0.007695069,237.997630887851,36.2725437462915,1237662474765140066
0.3936844,4.344483E-05,20.3822,0.03240724,236.467870710834,38.5962076539012,1237662499468017785
0.3994485,6.214163E-05,18.76556,0.01288463,218.853067919798,11.8254610306615,1237662528994476268
0.3445165,0.0001196018,19.41014,0.01312614,240.788269181175,9.33871836767194,1237662637986349191
0.3294858,5.933231E-05,20.85114,0.06484538,358.167101651462,0.448162951292482,1237663277926973777
0.3839968,4.152703E-05,20.4298,0.06172585,339.995991755918,0.860649094226336,1237663480335434158
0.3690262,3.599762E-05,17.80235,0.004902124,312.48590713394,-0.200488348298945,1237663543138320633
0.3926662,8.796361E-05,20.55681,0.04162557,11.0120183199245,-0.828738101804847,1237663783128465736
0.3897231,3.100493E-05,20.95822,0.06742284,21.5017742376051,-0.36262920682692,1237663783669924154
0.3892848,5.904384E-05,21.84817,0.528425,27.4608611504384,-0.390193415850521,1237663783672545578
0.3623084,5.539367E-05,20.75727,0.1149582,26.9618408656161,0.862020643810374,1237663785282961666
0.3289688,6.41614E-05,19.42006,0.01629853,147.65477191952,69.6086573015627,1237663918422884470
0.3034428,3.566844E-05,20.2994,0.03929592,177.440282825158,14.0179587660764,1237664289388363901
0.3758213,3.812959E-05,20.26061,0.02748674,176.532584936681,15.6161299085035,1237664291535454611
0.3832176,2.911492E-05,18.57759,0.009419144,128.455799448781,24.2201181597651,1237664667887009926
0.3107659,4.465638E-05,19.95939,0.02517414,182.294966701894,35.7129491559859,1237665025977876608
0.3165932,4.49373E-05,19.57406,0.02761713,159.192976528608,31.0986796131101,1237665126923763845
0.3792325,7.514266E-05,20.86776,0.05408653,173.34033440545,35.3133470743622,1237665129613557945
0.3733813,3.695712E-05,21.21358,0.06993563,199.548103142014,31.0976468289459,1237665226237149470
0.3174042,6.585174E-05,20.24411,0.03720178,188.494631343834,33.3264539645605,1237665331464241340
0.3155274,3.144442E-05,19.41281,0.01892965,156.777002707427,29.7099510543722,1237665369039700189
0.3341676,7.550119E-05,19.29182,0.01874884,209.106929283682,27.583102756593,1237665428632174762
0.3306589,3.2714E-05,18.61655,0.009310199,209.689083560577,26.9690274318477,1237665440984727807
0.3459299,6.499077E-05,20.69363,0.1746215,184.194260328069,-0.814529009427538,1237648703503663460
0.3605878,7.067848E-05,19.19066,0.01328693,158.411177482557,0.707358904473151,1237648722294997208
0.3564067,6.952705E-05,20.15627,0.03257367,23.3433135211445,14.5386660918542,1237649954405089555
0.3187545,3.306144E-05,18.5611,0.009795113,59.826764379957,-4.72041760143103,1237649964070142000
0.3716791,3.109963E-05,19.62337,0.1145143,176.296576125866,-3.66389624613017,1237650760241447080
0.381588,3.030252E-05,19.9857,0.03205818,132.946757638011,53.7062139823158,1237651191895752848
0.3613442,5.075513E-05,21.92933,0.1613484,135.765780101934,55.175749746112,1237651191896735876
0.3705444,3.482719E-05,19.01304,0.0152883,112.41231033589,35.0758193727612,1237651252550238623
0.3560871,3.760419E-05,19.42094,0.02324909,143.40866451041,59.6901454641796,1237651271355138142
0.3027608,2.519851E-05,19.35241,0.0263901,157.106396386244,64.4397692013003,1237651272432353387
0.3868395,6.026098E-05,20.15159,0.09819649,227.204449088021,59.6115271202478,1237651537647239186
0.3048875,2.694681E-05,17.18591,0.004029118,218.815219701995,2.53933251060543,1237651754564190252
0.3257387,4.548757E-05,19.55887,0.02320083,214.10714384098,3.05198267471072,1237651755098964102
0.3484461,5.416829E-05,19.3949,0.02089702,339.508073130831,-9.25467606212248,1237652599573119121
0.337151,7.40669E-05,19.27587,0.01791289,2.875769980773,-10.3982892357106,1237652900212506688
0.3205922,1.291276E-05,20.65205,0.06784365,60.4682452316771,-5.54130204834722,1237652900774347006
0.3748262,6.100845E-05,20.11473,0.03790413,45.0232335737772,-7.20430205413621,1237652901304467725
0.3992777,4.341604E-05,18.87358,0.01142837,9.47386834005887,-9.55884356713762,1237652947992838252
0.3544711,5.189905E-05,19.52444,0.05339975,357.780991760885,-9.22163867496781,1237653442451079276
0.3853758,4.153945E-05,21.14546,0.1410493,130.151051086462,47.729794599476,1237653613181141587
0.3566119,5.485106E-05,17.56076,0.004757597,142.956076900595,1.72598242460874,1237653664718913583
0.3807814,5.0568E-05,19.49701,0.02828361,154.858108749884,3.99446224597384,1237654601028665487
0.3488941,6.326224E-05,19.38611,0.02685653,228.974879320925,60.7020880952171,1237654949983682691
0.3040974,4.181204E-05,21.25426,0.1167338,129.804899683979,44.2910089170274,1237655107825369665
0.3736264,4.01719E-05,19.18285,0.01917528,172.512499595703,60.4412331356169,1237655109449023595
0.3556241,4.108781E-05,18.00502,0.005786777,172.806768066067,61.5363794305839,1237655464303067175
0.395597,5.196575E-05,20.47696,0.04747295,219.758041232505,57.3062836683946,1237655464313422076
0.3056259,3.602836E-05,19.1981,0.07349329,235.3882738488,52.2000269712783,1237655465928556772
0.3631922,6.957904E-05,19.87144,0.04121751,201.691439311368,-1.35885370647523,1237655495978778692
0.3984203,6.863056E-05,19.1675,0.01480044,334.194099454292,11.7583474820274,1237656240624173384
0.3270419,3.650677E-05,19.63109,0.01773506,126.431840528553,33.3191223326501,1237657628435546413
0.3139479,2.621246E-05,19.20189,0.04991101,136.416242721843,41.4276689595956,1237657630051139782
0.3561213,2.00711E-05,17.49674,0.004380946,169.94976960606,52.0980641228155,1237657630062084216
0.3053375,4.188524E-05,20.08524,0.05647187,142.279219281186,48.6983199087906,1237657633262010541
0.3060397,6.909669E-05,20.09443,0.2396026,135.808661378259,44.4601655889938,1237657769630826975
0.3964706,7.77184E-05,21.34282,0.08594941,149.867772063451,50.8887928747379,1237657769635807572
0.3782877,0.0001041816,22.74539,0.5495044,135.179719316354,45.8171434092006,1237657771241636548
0.3647649,3.92905E-05,20.36242,0.03139742,119.055461516093,27.9414767328771,1237657774998225232
0.3982376,5.26923E-05,21.8858,0.1382866,146.316673126585,45.3325140811138,1237657775010349728
0.325067,3.005671E-05,19.44348,0.01917643,183.103971759776,51.9235167366079,1237657856073859123
0.3979875,7.223556E-05,22.42652,0.2006412,149.343032956859,47.0093537058926,1237657857137901993
0.3807573,4.261753E-05,18.24486,0.008093932,123.398259538549,28.1505139096078,1237657877005336654
0.3948086,4.860194E-05,20.83039,0.07716651,144.886222998128,41.6802814432882,1237658203962081497
0.3141756,4.321132E-05,19.1876,0.01716319,214.536511643641,45.469725607163,1237658203983511684
0.3815087,0.0001138517,22.11201,0.1440126,147.86518619455,5.20524175340123,1237658298455622269
0.3101901,5.634126E-05,19.43038,0.8689106,128.029422660187,5.62478091132691,1237658492793651217
0.3727899,6.3315E-05,18.56713,0.008132133,182.859002370336,62.3178569075273,1237658609831116810
0.3736122,7.106733E-05,20.22809,0.04589338,174.386857368181,49.2184863043828,1237658612519338184
0.3013206,3.611639E-05,20.55738,0.05524553,205.363506030988,53.6580186658714,1237658917998297277
0.3926058,7.470992E-05,18.68951,0.01021288,239.808076781749,39.887982975966,1237659132754001952
0.3122165,5.865887E-05,20.30073,0.02539169,245.628304464068,35.9188820272888,1237659161203638863
0.3443627,5.207979E-05,19.92755,0.01839761,249.616524022529,34.7826509837965,1237659163352433037
0.31302,4.400422E-05,21.30869,0.07167281,249.848851118611,34.4339580830965,1237659163352629819
0.3318421,5.292681E-05,19.4423,0.01625453,249.657403884754,37.7717113501632,1237659326567350554
0.3032487,3.832206E-05,19.93379,0.07389076,214.300249833679,57.6938408179262,1237659327090917540
